MES=F_Close,MES=F_High,MES=F_Low,MES=F_Open,MES=F_Volume,MNQ=F_Close,MNQ=F_High,MNQ=F_Low,MNQ=F_Open,MNQ=F_Volume,RSI_MES=F,SMA20_MES=F,Return_MES=F,RSI_MNQ=F,SMA20_MNQ=F,Return_MNQ=F,Spread_MES=F_MNQ=F
4832.25,4841.5,4827.75,4834.25,408326,17090.5,17165.5,17078.0,17129.0,616483,73.02513738885779,4696.688500976563,-0.0002586117720078107,73.3086726036278,16496.3615234375,-0.001329379282135168,-12258.25
4820.0,4841.0,4796.75,4833.5,560360,17023.5,17130.5,16937.75,17089.75,826279,70.50051693872886,4708.851000976562,-0.00253505095969786,69.97197889948825,16548.2615234375,-0.003920306603083623,-12203.5
4787.25,4828.0,4765.5,4817.0,677805,16720.0,17038.5,16622.0,17018.75,1068977,64.1183795364062,4718.176000976562,-0.0067946058091286066,57.258377297474155,16583.0740234375,-0.017828296178811653,-11932.75
4746.5,4791.0,4740.75,4790.0,774041,16538.0,16740.0,16522.25,16740.0,1154851,57.18198100539639,4726.676000976562,-0.008512193848242755,51.24531151464882,16616.5240234375,-0.010885167464114831,-11791.5
4729.5,4766.5,4727.0,4750.0,692255,16445.0,16587.25,16435.75,16543.25,966889,54.531615007227465,4734.4010009765625,-0.0035815864321078195,48.445635233881944,16643.3365234375,-0.005623412746402212,-11715.5
4734.75,4760.75,4702.0,4732.25,845132,16460.25,16577.0,16334.25,16454.0,1098485,55.22186705100837,4743.3385009765625,0.001110053916904441,48.938265198480444,16675.5865234375,0.0009273335360291401,-11725.5
4801.25,4803.5,4715.25,4735.75,646811,16803.75,16811.5,16378.25,16472.25,880010,62.90386022816899,4753.926000976562,0.014045092137916493,58.54676156247997,16713.8365234375,0.020868455825397536,-12002.5
4792.75,4803.75,4767.5,4798.0,698236,16830.25,16868.5,16658.5,16790.0,1023133,61.45264939824008,4763.188500976563,-0.0017703722988805515,59.184856079093116,16750.4365234375,0.0015770289369931856,-12037.5
4820.25,4828.5,4786.0,4790.5,673819,16945.25,16983.25,16801.75,16829.5,986991,64.32058496584042,4772.9010009765625,0.005737833185540664,61.92399802527782,16785.8490234375,0.006832934745473196,-12125.0
4815.5,4838.0,4772.75,4820.25,944777,16966.25,17056.0,16753.0,16955.5,1370416,63.44257138736041,4781.388500976563,-0.0009854260671127157,62.419969244283216,16816.0240234375,0.0012392853454508135,-12150.75
4816.5,4836.5,4791.75,4812.0,851630,16969.25,17042.5,16866.25,16958.0,1136604,63.55536277822966,4786.801000976562,0.00020766275568484538,62.49512797996852,16836.2990234375,0.00017682163117949123,-12152.75
4798.5,4823.0,4779.5,4811.75,1108159,16966.5,17034.0,16812.0,16962.0,1590564,59.96876554604647,4790.638500976563,-0.003737153534724369,62.3719854629977,16857.5490234375,-0.0001620578399162964,-12168.0
4771.25,4800.75,4746.25,4799.25,833972,16869.75,16981.25,16689.0,16979.5,1232753,54.91622542408927,4794.4875,-0.005678857976450957,58.039023055667656,16874.525,-0.005702413579701138,-12098.5
4811.25,4817.0,4763.25,4769.0,968573,17110.0,17126.0,16833.75,16859.5,1383841,60.215072661208275,4795.4,0.008383547288446369,64.61310247768046,16883.0375,0.014241467715881972,-12298.75
4869.5,4874.25,4808.75,4811.0,908152,17438.5,17472.0,17107.25,17117.75,1279429,66.40705646048363,4797.8625,0.012107040789815615,71.24650879550211,16903.8125,0.019199298655756758,-12569.0
4881.0,4898.5,4872.25,4872.75,763985,17458.5,17584.75,17434.25,17465.75,1164374,67.48304514520675,4804.425,0.0023616387719478382,71.59561598466084,16938.425,0.0011468876336839795,-12577.5
4895.0,4902.0,4874.25,4881.5,582264,17531.25,17558.25,17409.25,17457.0,964525,68.79349282255546,4809.3375,0.002868264699856571,72.88523588090854,16967.1625,0.0041670246584757376,-12636.25
4898.0,4933.25,4889.25,4900.25,856462,17621.0,17794.0,17551.5,17551.5,1276789,69.08104228831937,4813.975,0.0006128702757917104,74.427757657017,16999.2125,0.0051194295900178766,-12723.0
4923.25,4926.5,4893.25,4900.0,851785,17634.5,17752.0,17541.75,17618.75,1302123,71.46434931632375,4818.8875,0.005155165373621928,74.66126172625879,17026.7625,0.0007661313205833409,-12711.25
4916.25,4934.75,4898.25,4919.0,761939,17527.0,17631.25,17465.75,17574.25,1185606,69.8567244786187,4823.025,-0.0014218250139643729,69.2395171742408,17047.45,-0.006096004990218007,-12610.75
4954.5,4956.0,4901.5,4909.0,614212,17706.0,17716.25,17456.25,17502.5,1000807,73.38053586867493,4829.1375,0.0077803203661326314,72.78359850674181,17078.225,0.010212814514748647,-12751.5
4951.0,4957.25,4933.0,4950.0,586863,17588.5,17735.75,17466.5,17708.0,997556,72.54483662896843,4835.6875,-0.0007064284993439918,67.30199068450551,17106.475,-0.006636168530441688,-12637.5
4870.5,4938.0,4866.0,4930.75,956708,17242.25,17483.75,17221.75,17427.5,1392644,56.583436994601534,4839.85,-0.016259341547162243,54.31928816198912,17132.5875,-0.01968615856951983,-12371.75
4928.5,4964.0,4872.5,4874.0,911777,17436.75,17645.5,17262.75,17275.0,1254476,62.9146091319614,4848.95,0.011908428292783046,59.092932417841354,17177.525,0.011280430338267866,-12508.25
4980.25,4997.75,4925.75,4953.75,894393,17732.75,17775.5,17465.75,17592.0,1343148,67.47233880654613,4861.4875,0.010500152176118549,65.07451876045323,17241.9125,0.01697564052934175,-12752.5
4962.0,4980.75,4937.5,4975.0,745022,17700.0,17745.0,17553.75,17695.25,1057797,64.46351416441988,4872.85,-0.0036644746749661117,63.96014281441825,17303.9,-0.0018468652634250349,-12738.0
4974.75,4978.25,4954.5,4960.0,670636,17660.0,17768.25,17560.75,17702.0,1223843,65.61708895273762,4881.525,0.002569528415961253,62.55121137831553,17346.7125,-0.002259887005649719,-12685.25
5015.25,5020.0,4969.75,4971.25,711246,17841.75,17876.0,17629.5,17648.0,1140713,69.05355149512314,4892.65,0.008141112618724522,66.19505537157949,17397.2875,0.010291619479048775,-12826.5
5017.75,5020.0,5004.0,5015.0,511351,17868.25,17896.5,17791.5,17851.0,894327,69.25780686653195,4902.525,0.0004984796371068079,66.7037688179171,17443.4375,0.001485280311628534,-12850.5
